flaeche_km2,pop_insgesamt,pop_maennlich,pop_weiblich,pop_density,stadt_name,latitude,longitude
53.66,9873,4814,5059,184,Oelsnitz/Vogtl.,50.4118935,12.1568975
46.73,9857,4763,5094,211,Bad König,49.7435067,9.0262376
18.62,9833,4856,4977,528,Osthofen,49.7053458,8.32494
78.64,9833,4832,5001,125,Fürstenau,52.5167872,7.6749583
62.23,9832,4891,4941,158,Heilsbronn,49.3378853,10.7887166
33.78,9829,4838,4991,291,Bad Liebenzell,48.7712716,8.7321279
106.6,9799,4828,4971,92,Altlandsberg,52.5936006,13.7760013
109.95,9785,4988,4797,89,Bockenem,52.0111484,10.1331159
55.21,9785,4656,5129,177,Pasewalk,53.5053677,13.9889049
97.01,9775,4792,4983,101,Laubach,50.0557179,7.5099389
113.24,9754,4928,4826,86,Dassel,51.8019566,9.6899606
159.2,9747,4780,4967,61,Visselhövede,52.9849747,9.5777771
127.66,9706,4795,4911,76,Wettin-Löbejün,51.6013305,11.8410521
122.34,9700,5008,4692,79,Hemau,49.0517528,11.7825077
140.65,9692,4634,5058,69,Bleckede,53.2933058,10.7299955
34.89,9689,4792,4897,278,Brandis,51.3346604,12.6089036
271.73,9676,4787,4889,36,Oberharz am Brocken,51.7035919,10.786511
40.95,9672,4765,4907,236,Großröhrsdorf,51.1456848,14.0199103
279.53,9666,4779,4887,35,Klötze,52.6276465,11.165058
19.93,9655,4722,4933,484,Bad Breisig,50.5098164,7.2983807
50.51,9649,4535,5114,191,Grimmen,54.1127844,13.0429152
51.88,9625,4805,4820,186,Wertingen,48.5619632,10.682637
60.25,9622,4695,4927,160,Miltenberg,49.7017584,9.2559718
89.46,9588,4621,4967,107,Lüchow (Wendland),52.9548952,11.0879277
207.44,9585,4794,4791,46,Luckau,51.8524163,13.7150055
13.65,9560,4705,4855,700,Töging a.Inn,48.2547192,12.5864967
88.24,9537,4667,4870,108,Sebnitz,50.97098,14.2727203
90.85,9519,4623,4896,105,Bad Gandersheim,51.8704732,10.0297839
43.71,9518,4761,4757,218,Runkel,50.42497,8.16703
98.73,9506,4772,4734,96,Nittenau,49.1980429,12.2718828
180.72,9491,4669,4822,53,Storkow (Mark),52.2058093,13.9049798
46.3,9479,4666,4813,205,Zwenkau,51.2182735,12.324152
113.6,9476,4703,4773,83,Ohrdruf,50.8270085,10.7319499
77.13,9472,4693,4779,123,Rain,48.6901192,10.9153669
12.65,9461,4465,4996,748,Wilkau-Haßlau,50.6750523,12.5115613
117.02,9441,4732,4709,81,Werneuchen,52.6460566,13.7411177
15.88,9439,4589,4850,594,Höhr-Grenzhausen,50.438904,7.6703879
63.08,9435,4646,4789,150,Ilsenburg (Harz),51.8667349,10.6831785
231.14,9421,4529,4892,41,Osterburg (Altmark),52.7899044,11.7526038
32.45,9407,4730,4677,290,Obernkirchen,52.270117,9.1286948
34.27,9403,4788,4615,274,Ichenhausen,48.3712746,10.3071082
26.69,9400,4600,4800,352,Kandel,49.0809754,8.1970699
70.49,9398,4640,4758,133,Tecklenburg,52.2217481,7.8169251
75.69,9395,4560,4835,124,Hohenmölsen,51.1573976,12.0981844
18.32,9373,4489,4884,512,Heiligenhafen,54.3717445,10.9809235
80.33,9366,4587,4779,117,Rehau,50.2500051,12.0332893
80.56,9345,4818,4527,116,Freystadt,49.1989574,11.3285933
13.22,9313,4465,4848,704,Vallendar,50.4001381,7.6142479
3.99,9306,4788,4518,2332,Weißenthurm,50.4145192,7.4557539
18.75,9305,4645,4660,496,Eisenberg (Pfalz),49.5589556,8.0732258
59.96,9301,4767,4534,155,Ochsenhausen,48.0711222,9.9512104
88.64,9298,4590,4708,105,Lügde,51.9088111,9.2715714
54.88,9294,4562,4732,169,Wunsiedel,50.0373241,12.0027278
70.13,9279,4586,4693,132,Bad Griesbach i.Rottal,48.4513352,13.1931047
237.09,9279,4587,4692,39,Kemberg,51.7735933,12.6358905
55.01,9277,4714,4563,169,Bad Schussenried,48.0047363,9.6561098
76.73,9273,4571,4702,121,Steinbach-Hallenberg,50.7006077,10.5674742
72.19,9269,4552,4717,128,Torgelow,53.6304232,14.0113284
138.88,9253,4513,4740,67,Bad Liebenwerda,51.5158115,13.39272
55.99,9252,4613,4639,165,Borgholzhausen,52.1007247,8.3023897
47.81,9252,4605,4647,194,Elze,52.1190302,9.7369863
41.71,9214,4765,4449,221,Waldheim,51.0770643,13.0157798
115.19,9187,4671,4516,80,Elsfleth,53.2357029,8.4571037
23.57,9182,4526,4656,390,Laufenburg (Baden),47.5671976,8.0599414
47.41,9169,4340,4829,193,Sassnitz,54.516728,13.644119
53.82,9144,4395,4749,170,Niesky,51.2921267,14.8250955
78.26,9127,4515,4612,117,Auerbach i.d.OPf.,49.6923981,11.6325698
59.09,9120,4514,4606,154,Breckerfeld,51.2603083,7.4667789
157.38,9114,4422,4692,58,Kyritz,52.9430648,12.3966896
23.75,9108,4472,4636,383,Mendig,50.3720933,7.2812427
114.31,9086,4477,4609,79,Zörbig,51.6291126,12.1175042
131.18,9063,4592,4471,69,Berching,49.1063443,11.4404282
36.6,9062,4532,4530,248,Neuötting,48.2405753,12.686742
149.34,9044,4478,4566,61,Zahna-Elster,51.8814693,12.8126754
82.57,9030,4599,4431,109,Furtwangen im Schwarzwald,48.0512198,8.2073776
17.37,9023,4446,4577,519,Reinfeld (Holstein),53.8300555,10.4869517
45.07,9007,4405,4602,200,Hemmoor,53.6886857,9.1595122
67.07,8998,4558,4440,134,Furth im Wald,49.3081639,12.8452826
85.57,8995,4454,4541,105,Bad Lauchstädt,51.3874297,11.8679537
22.79,8980,4280,4700,394,Zschopau,50.7469606,13.0695613
41.16,8978,4381,4597,218,Zwiesel,49.0130274,13.2307617
86.06,8971,4349,4622,104,Neustadt an der Orla,50.7364311,11.7458512
104.53,8956,4479,4477,86,Wetter (Hessen),50.91876,8.733367
35.98,8919,4188,4731,248,Plön,54.158082,10.41771
45.17,8918,4539,4379,197,Vohburg a.d.Donau,48.7703668,11.6183922
46.33,8908,4373,4535,192,Brand-Erbisdorf,50.8705512,13.3247933
39.6,8902,4370,4532,225,Florstadt,50.3173479,8.8653526
14.6,8888,4391,4497,609,Hallstadt,49.928801,10.8754637
24.82,8884,4393,4491,358,Obernburg a.Main,49.842229,9.1480461
54.7,8872,4393,4479,162,Ortenberg,50.35836,9.08399
42.54,8844,4338,4506,208,Bersenbrück,52.5553293,7.9471842
108.22,8815,4488,4327,81,Neuhaus am Rennweg,50.5105578,11.1407613
39.71,8811,4294,4517,222,Naunhof,51.2779508,12.5882898
22.7,8796,4332,4464,387,Waldenbuch,48.6374291,9.1312415
60.19,8789,4430,4359,146,Volkach,49.8656925,10.2261848
108.21,8788,4459,4329,81,Schleiz,50.5590505,11.8040013
10.71,8786,4193,4593,820,Bad Bergzabern,49.1028075,7.9991268
97.83,8782,4268,4514,90,Raguhn-Jeßnitz,51.7017806,12.3124486
11.12,8727,4322,4405,785,Rauenberg,49.2672457,8.7036146
76.22,8725,4417,4308,114,Meßkirch,47.9939249,9.1122006
49.6,8713,4472,4241,176,Möckmühl,49.3233013,9.3611411
43.33,8683,4177,4506,200,Kappeln,54.6641769,9.9317595
87.3,8682,4213,4469,99,Ballenstedt,51.722527,11.2290268
41.18,8681,4127,4554,211,Barth,54.3690547,12.7258585
149.01,8678,4198,4480,58,Herzberg (Elster),51.6924078,13.2358585
138.94,8673,4537,4136,62,Borgentreich,51.5702348,9.2362761
34.88,8648,4276,4372,248,Wissen,50.7829232,7.7344766
85.87,8638,4175,4463,101,Ueckermünde,53.7371069,14.0458887
19.34,8631,4234,4397,446,Nierstein,49.8710847,8.3365369
28.58,8630,4283,4347,302,Staufenberg,51.3496679,9.6344036
90.11,8616,4368,4248,96,Rottenburg a.d.Laaber,48.7001539,12.0282878
25.51,8591,4258,4333,337,Großbottwar,49.0013098,9.2929977
103.95,8580,4162,4418,83,Tirschenreuth,49.8780234,12.3372095
28.15,8566,4310,4256,304,Neuenbürg,48.8464524,8.5886312
23.32,8553,4045,4508,367,Staufen im Breisgau,47.883211,7.7329262
16.75,8553,4254,4299,511,Wörrstadt,49.8388822,8.1168059
62.47,8544,4283,4261,137,Viechtach,49.0800743,12.8862723
150.36,8536,4357,4179,57,Doberlug-Kirchhain,51.6219804,13.5660433
18.08,8534,4204,4330,472,Kuppenheim,48.8272323,8.2545743
7.49,8527,4411,4116,1138,Hermsdorf,50.897952,11.8567132
16.53,8523,4118,4405,516,Kirn,49.7861037,7.4584035
59.46,8522,4231,4291,143,Barntrup,51.9909552,9.1127565
47.07,8459,4150,4309,180,Teterow,53.7709505,12.5753569
62.26,8456,4127,4329,136,Kandern,47.714697,7.6610865
20.13,8447,4154,4293,420,Bönnigheim,49.0417185,9.0933985
84.07,8447,4146,4301,100,Colditz,51.1295496,12.8065842
39.76,8443,4164,4279,212,Kirchen (Sieg),50.8081255,7.87987
51.74,8441,4165,4276,163,Hainichen,50.996259,11.6223953
99.03,8431,4238,4193,85,Mücheln (Geiseltal),51.3015933,11.8039044
110.14,8431,4363,4068,77,Neunburg vorm Wald,49.3487545,12.3819759
96.93,8422,4180,4242,87,Lützen,51.2585623,12.1459521
120.26,8408,4167,4241,70,Stadtilm,50.774134,11.0805466
58.72,8372,4130,4242,143,Helmbrechts,50.2349797,11.7163126
73.75,8370,4170,4200,113,Bad Sooden-Allendorf,51.2695391,9.9719975
63.36,8340,4118,4222,132,Penig,50.9331827,12.7075852
30.28,8339,4044,4295,275,Lauter-Bernsbach,50.5614644,12.728134
81.66,8325,4183,4142,102,Herrieden,49.2360696,10.4979141
76.62,8316,4122,4194,109,Dannenberg (Elbe),53.0989099,11.0960722
18.81,8313,4128,4185,442,Kellinghusen,53.949549,9.7188996
144.61,8309,4185,4124,57,Mansfeld,51.5929057,11.4529104
46.27,8307,4038,4269,180,Premnitz,52.528092,12.3394514
15.34,8305,4009,4296,541,Landstuhl,49.4143311,7.5722301
81.86,8298,4049,4249,101,Großräschen/Rań,51.5883265,14.0123136
128.41,8297,4216,4081,65,Willebadessen,51.6257785,9.034262
36.41,8295,4074,4221,228,Zell am Harmersbach,48.3482133,8.0653343
33.01,8284,4068,4216,251,Bad Herrenalb,48.7990507,8.4382557
24.2,8282,4092,4190,342,Dornstetten,48.4663553,8.5012993
60.04,8276,4098,4178,138,Schieder-Schwalenberg,51.8980505,9.1751832
77.9,8272,3945,4327,106,Beeskow,52.1721569,14.2471058
112.1,8272,4162,4110,74,Arnstein,49.9783393,9.9684962
63.73,8229,3995,4234,129,Grafenau,48.8576397,13.3938284
49.02,8220,4047,4173,168,Daun,50.1962461,6.8305031
26.33,8208,4040,4168,312,Knittlingen,49.0239269,8.7579461
70.02,8207,3998,4209,117,Bad Lausick,51.144234,12.6415822
39.85,8191,4173,4018,206,Bützow,53.8500047,11.9832952
78.09,8177,4052,4125,105,Leisnig,51.16005,12.9265979
43.01,8167,4021,4146,190,Ramstein-Miesenbach,49.4518819,7.5543118
94.1,8161,4038,4123,87,Bad Sulza,51.0879382,11.6234198
11.96,8155,3891,4264,682,Simmern/ Hunsrück,49.9834956,7.5260197
125.78,8115,4095,4020,65,Könnern,51.6706514,11.7713656
126.05,8108,4089,4019,64,Medebach,51.1974918,8.7044753
12.15,8108,3943,4165,667,Ransbach-Baumbach,50.4667,7.73333
36.8,8106,3977,4129,220,Weida,50.7581426,12.0470063
16.17,8084,3738,4346,500,Kühlungsborn,54.1483764,11.7441876
57.25,8078,3947,4131,141,Calbe (Saale),51.9034006,11.7761208
11.81,8074,4040,4034,684,Baiersdorf,49.6568679,11.0311232
58.53,8071,4007,4064,138,Hüfingen,47.9269484,8.4892187
26.36,8067,3888,4179,306,Kirchheimbolanden,49.6644306,8.0107385
116.07,8065,4135,3930,69,Oranienbaum-Wörlitz,51.8243086,12.4136942
23.55,8055,4045,4010,342,Oberkochen,48.7840324,10.1060512
161.23,8053,3952,4101,50,Bad Schmiedeberg,51.6883775,12.7409236
42.14,8053,3939,4114,191,Lauta,51.4550406,14.0950367
118.51,8049,4121,3928,68,Neresheim,48.7539485,10.3343747
54.06,8026,4047,3979,148,Gundelfingen a.d.Donau,48.5534351,10.3678266
154.04,8023,4002,4021,52,Barby,51.9666473,11.8860511
31.08,8013,3850,4163,258,Schweich,49.8224303,6.7515418
39.56,7979,3878,4101,202,Kirchberg,49.9431629,7.4083878
328.14,7971,3924,4047,24,Rheinsberg,53.0983176,12.8910116
81.67,7968,3988,3980,98,Teuchern,51.1185488,12.0223935
38.23,7938,3948,3990,208,Teublitz,49.2211907,12.085254
290.7,7899,3952,3947,27,Bismark (Altmark),52.6611978,11.5546495
145.9,7893,4015,3878,54,Altenberg,50.766598,13.7523234
80.93,7881,3931,3950,97,Weikersheim,49.4806464,9.8976782
64.43,7860,3907,3953,122,Gerolstein,50.2234404,6.6618586
45.8,7859,3690,4169,172,Bad Düben,51.5911653,12.5856428
40.5,7847,3838,4009,194,Elsterwerda,51.4614993,13.5204883
30.49,7794,3836,3958,256,Lößnitz,50.6210947,12.730753
88.02,7787,3928,3859,88,Löffingen,47.8839004,8.3446627
22.29,7771,3770,4001,349,Lugau/Erzgeb.,50.7579779,12.7520515
209.54,7745,3814,3931,37,Kremmen,52.7604941,13.0294822
77.33,7706,3798,3908,100,Oederan,50.8614612,13.1694372
48.81,7697,3720,3977,158,Bad Liebenstein,50.8183801,10.3491578
163.49,7695,3791,3904,47,Calau/Kalawa,51.7466674,13.949307
43.74,7679,3745,3934,176,Treuen,50.5389413,12.3069937
50.44,7669,3701,3968,152,Klingenthal,50.3581046,12.4678923
57.32,7667,3916,3751,134,Parsberg,49.1598787,11.7187658
32.16,7661,3982,3679,238,Leipheim,48.4487175,10.2213539
31.06,7654,3629,4025,246,Falkenstein/Vogtl.,50.4773298,12.3691588
111.28,7653,3887,3766,69,Sontra,51.0831196,9.9542845
79.06,7651,3806,3845,97,Seeland,51.8113675,11.3321165
111.42,7645,3778,3867,69,Vetschau/Spreewald / Wětošow/Błota,51.7826993,14.0747958
84.03,7644,3756,3888,91,Hardegsen,51.6528043,9.8322034
74.91,7637,3783,3854,102,Vohenstrauß,49.6238348,12.341436
37.04,7618,3704,3914,206,Naila,50.3296301,11.7084131
54.02,7614,3779,3835,141,Radeburg,51.2149248,13.7241174
20.63,7612,3698,3914,369,Saarburg,49.6082527,6.548746
44.76,7605,4272,3333,170,Horstmar,52.0811414,7.3034425
75.28,7601,3771,3830,101,Elzach,48.1757263,8.0718474
19.38,7575,3714,3861,391,Bad Wimpfen,49.2303439,9.1621599
30.76,7556,3763,3793,246,Breuberg,49.8237774,9.0297787
93.11,7556,3813,3743,81,Münnerstadt,50.2490439,10.1942632
33.55,7555,3553,4002,225,Otterndorf,53.808132,8.899715
150.47,7550,3787,3763,50,Allstedt,51.402697,11.3873822
38.44,7550,3799,3751,196,Gundelsheim,49.2844,9.16194
70.17,7542,3598,3944,107,Groitzsch,51.15,12.2833
35.28,7541,3808,3733,214,Laufen,47.9354122,12.930309
7.1,7535,3651,3884,1061,Oppenheim,49.8527604,8.3548557
21.67,7517,3536,3981,347,Esens,53.6468107,7.6118499
30.89,7511,4100,3411,243,Hermeskeil,49.6554515,6.9481877
165.02,7510,3722,3788,46,Harzgerode,51.6381169,11.1465703
158.99,7495,3729,3766,47,Belgern-Schildau,51.4456448,12.9301967
62.15,7493,3702,3791,121,Bad Kötzting,49.169841,12.8782503
88.04,7485,3787,3698,85,Homberg (Ohm),50.7274933,8.997847
32.08,7451,3732,3719,232,Renchen,48.5873988,8.0143673
33.2,7428,3565,3863,224,Bad Sachsa,51.5963629,10.5534235
212.43,7422,3611,3811,35,Treuenbrietzen,52.0966552,12.8734896
55.32,7385,3562,3823,133,Bad Berka,50.9002644,11.2829778
95.01,7365,3775,3590,78,Ebern,50.0943461,10.7950972
83.43,7349,3654,3695,88,Pockau-Lengefeld,50.7190748,13.2256661
273.64,7348,3724,3624,27,Kalbe (Milde),52.6562002,11.3871751
86.52,7344,3666,3678,85,Eisfeld,50.4269984,10.908994
94.87,7344,3768,3576,77,Scheßlitz,49.9770848,11.0343944
21.26,7318,3518,3800,344,Meldorf,54.08988,9.070633
103.73,7309,3766,3543,70,Greding,49.045989,11.3525826
26.76,7301,3566,3735,273,Pulsnitz,51.1825771,14.0139733
44.11,7297,3651,3646,165,Roßwein,51.0838863,13.2112442
5.66,7284,3582,3702,1287,Zwingenberg,49.4191717,9.0405229
48.63,7263,3589,3674,149,Freyung,48.8099603,13.5491927
75.24,7250,3675,3575,96,Gedern,50.4051,9.2135
39.87,7249,3564,3685,182,Annweiler am Trifels,49.2027254,7.9682264
18.67,7241,3581,3660,388,Haslach im Kinzigtal,48.2769011,8.0871643
13.64,7236,3686,3550,530,Birkenfeld,49.6488236,7.1647477
109.28,7231,3554,3677,66,Malchin,53.7382631,12.7644198
60.95,7228,3648,3580,119,Dettelbach,49.8019103,10.1612139
59.99,7225,3535,3690,120,Aken (Elbe),51.85,12.05
73.08,7206,3526,3680,99,Roßleben-Wiehe,51.2914242,11.3965456
23.71,7205,3484,3721,304,Bernkastel-Kues,49.9157398,7.0708181
95.14,7200,3577,3623,76,Wriezen,52.7167845,14.1365723
28.54,7190,3552,3638,252,Immenhausen,51.4194918,9.5093272
12.77,7175,3514,3661,562,Nortorf,54.1684689,9.8559648
152.29,7135,3629,3506,47,Müncheberg,52.5037484,14.1404688
69.04,7132,3519,3613,103,Markneukirchen,50.311883,12.3292151
36.87,7116,3428,3688,193,Friedrichroda,50.8568766,10.567901
54.87,7115,3615,3500,130,Ilshofen,49.170072,9.9186069
103.01,7113,3525,3588,69,Königsee,50.6695507,11.1060743
99.68,7093,3612,3481,71,Geiselhöring,48.8258853,12.3926046
46.99,7084,3457,3627,151,Lengenfeld,50.5694023,12.3652544
37.45,7073,3477,3596,189,Höchstädt a.d.Donau,48.6114377,10.5670777
92.44,7070,3526,3544,76,Am Ettersberg,51.06552,11.2984194
13.99,7043,3437,3606,503,Gau-Algesheim,49.9580426,8.0130518
49.95,7041,3507,3534,141,Ebermannstadt,49.7802113,11.1875112
75.91,7017,3572,3445,92,Bonndorf im Schwarzwald,47.8190186,8.3415473
66.25,7014,3482,3532,106,Neukirchen,54.8687122,8.7339915
27.56,6997,3487,3510,254,Reichelsheim (Wetterau),50.3611717,8.8207006
61.2,6996,3492,3504,114,Heringen (Werra),50.8868593,9.9746798
112.24,6975,3400,3575,62,Eibenstock,50.4951715,12.5983957
94.05,6974,3480,3494,74,Neustadt-Glewe,53.393252,11.5753248
18.39,6966,3444,3522,379,Gerolzhofen,49.9009668,10.3494113
82.39,6956,3592,3364,84,Moringen,51.6982506,9.8691556
75.87,6952,3598,3354,92,Schelklingen,48.3755469,9.7341832
25.27,6931,3425,3506,274,Böhlen,51.2027284,12.3859676
28.68,6930,3468,3462,242,Polch,50.298748,7.3129547
18.75,6922,3460,3462,369,Dietenheim,48.2111094,10.0700937
64.7,6920,3455,3465,107,Vilseck,49.6124242,11.8070092
59.18,6878,3414,3464,116,Schwarzenbach a.d.Saale,50.2032507,11.9350537
17.89,6838,3451,3387,382,Edenkoben,49.282236,8.1284357
28.94,6834,3428,3406,236,Gröditz,51.4121605,13.4473168
67.47,6830,3440,3390,101,Volkmarsen,51.4230543,9.0971197
59.47,6807,3395,3412,114,Uffenheim,49.5440036,10.2343701
54.71,6797,3321,3476,124,Geithain,51.054325,12.694675
7.9,6795,3350,3445,860,Kahla,50.8025663,11.5877025
101.17,6781,3402,3379,67,Waldmünchen,49.3775728,12.7062127
115.7,6780,3378,3402,59,Waldeck,51.2425113,9.0381211
15.69,6768,3298,3470,431,Rodalben,49.2384912,7.6392258
93.65,6758,3305,3453,72,Ketzin/Havel,52.4769264,12.8443972
95.93,6735,3306,3429,70,Hecklingen,51.8485211,11.5345948
102.87,6730,3345,3385,65,Gerbstedt,51.6186924,11.6366979
47.86,6722,3390,3332,140,Neuenstein,49.2049886,9.5813213
101.71,6710,3442,3268,66,Boxberg,50.2731793,6.8751755
216.21,6710,3241,3469,31,Grafenwöhr,49.7209693,11.9018013
272.03,6708,3402,3306,25,Jerichow,52.4976362,12.0257528
54.4,6700,3319,3381,123,Hartha,51.0984539,12.9715576
25.4,6697,3386,3311,264,Maulbronn,48.9986948,8.8038083
47.32,6694,3421,3273,141,Osterburken,49.4305787,9.4273773
24.18,6684,3239,3445,276,Stadtroda,50.8582666,11.7263639
23.71,6674,3253,3421,281,Bad Brückenau,50.3101441,9.7912176
271.13,6666,3344,3322,25,Arendsee (Altmark),52.8808292,11.4922352
66.53,6666,3290,3376,100,Waldsassen,50.0053222,12.3041123
17.99,6661,3301,3360,370,Herdorf,50.7788397,7.9514498
39.38,6644,3263,3381,169,Mitterteich,49.9509605,12.2429771
77.65,6643,3294,3349,86,Bad Rodach,50.3411272,10.7785015
104.8,6638,3346,3292,63,Buttstädt,51.1213474,11.4168304
113.75,6609,3281,3328,58,Blankenhain,50.8604751,11.3418229
86.55,6609,3254,3355,76,Zierenberg,51.3869629,9.275937
45.41,6605,3474,3131,145,Rötha,51.1972196,12.417228
10.98,6603,3187,3416,601,Altenkirchen (Westerwald),50.6880109,7.6477412
51.11,6590,3338,3252,129,Rosenfeld,48.2880909,8.7233324
48.78,6590,3249,3341,135,Pegau,51.1667169,12.255453
95.64,6581,3347,3234,69,Glashütte,48.6310669,9.1536626
122.45,6571,3331,3240,54,Römhild,50.3927584,10.5678277
44.71,6558,3182,3376,147,Malchow,53.4775641,12.4245172
114.9,6555,3272,3283,57,Laage,53.9258806,12.3501625
45.05,6551,3225,3326,145,Artern,51.3627798,11.2935249
141.79,6550,3217,3333,46,Friedland,53.6716022,13.5487647
61.07,6543,3292,3251,107,Neumarkt-Sankt Veit,48.3607951,12.5083828
20.03,6526,3257,3269,326,Thannhausen,48.2829292,10.4682347
15.61,6525,3272,3253,418,Rodenberg,52.3129195,9.3584245
11.71,6495,3225,3270,555,Heitersheim,47.8736185,7.6580337
150.12,6494,3187,3307,43,Havelberg,52.8250425,12.0741929
54.18,6484,3185,3299,120,Bad Sobernheim,49.7843963,7.6520457
89.52,6465,3308,3157,72,Kölleda,51.1880844,11.2443392
40.6,6459,3167,3292,159,Burgkunstadt,50.1428821,11.2515508
53.57,6427,3246,3181,120,Wassertrüdingen,49.0406727,10.5969426
25.24,6422,3216,3206,254,Beilstein,49.0403804,9.3137915
80.08,6418,3225,3193,80,Wittenburg,53.505962,11.084783
17.98,6417,3098,3319,357,Linz am Rhein,50.5662481,7.2812557
226.59,6403,3187,3216,28,Annaburg,51.7327678,13.0434296
26.87,6396,3094,3302,238,Rodewisch,50.5308866,12.4047996
17.43,6396,3212,3184,367,Neuffen,48.5545979,9.376547
16.27,6391,3221,3170,393,Güglingen,49.0668087,8.9999838
39.68,6381,3058,3323,161,Glücksburg (Ostsee),54.8454448,9.5620334
62.36,6349,3166,3183,102,Nabburg,49.4543783,12.1806935
36.12,6336,3163,3173,175,Zell im Wiesental,47.7054471,7.8476208
73.75,6315,3194,3121,86,Geisingen,47.922968,8.6491814
21.13,6310,3128,3182,299,Klingenberg a.Main,49.7824102,9.1827765
79.2,6304,3189,3115,80,Trochtelfingen,48.307755,9.2448375
28.59,6303,3154,3149,220,Dohna,50.955232,13.8587012
52.97,6298,3208,3090,119,Gammertingen,48.2493445,9.2157336
9.95,6279,3108,3171,631,Bad Marienberg (Westerwald),50.650076,7.948217
59.86,6257,3095,3162,105,Bernsdorf,50.7667099,12.6666905
78.7,6257,3268,2989,80,Dietfurt a.d.Altmühl,49.0349586,11.5876537
77.67,6255,3171,3084,81,Werra-Suhl-Tal,50.9214071,10.0883617
122.33,6254,3128,3126,51,Arnstein,49.9783393,9.9684962
68.12,6248,3177,3071,92,Windsbach,49.2468793,10.8263669
64.56,6242,3227,3015,97,Alpirsbach,48.3456021,8.4033079
21.43,6236,2959,3277,291,Hachenburg,50.6627538,7.8253173
100.3,6230,3139,3091,62,Riedenburg,48.9717049,11.6927181
37.59,6226,3091,3135,166,Großalmerode,51.2440301,9.80537
44.91,6219,3098,3121,138,Dornhan,48.3502837,8.5078535
37.36,6218,3137,3081,166,Vogtsburg im Kaiserstuhl,48.0826236,7.6236716
97.71,6214,3202,3012,64,Spangenberg,51.1265161,9.7013806
82.16,6205,3064,3141,76,Falkenberg/Elster,51.5854858,13.2435457
79.71,6189,3232,2957,78,Nieheim,51.8039402,9.1112266
69.51,6176,3018,3158,89,Bad Königshofen i.Grabfeld,50.2834349,10.4796208
20.09,6173,3021,3152,307,Bad Hönningen,50.5157382,7.3065922
12.07,6168,2904,3264,511,Meersburg,47.6955538,9.2719656
116.27,6166,3020,3146,53,Plau am See,53.4600943,12.2631689
74.69,6146,2946,3200,82,Lübz,53.4623324,12.0293606
60.92,6120,3043,3077,100,Biesenthal,52.7664978,13.6289589
70.24,6087,3172,2915,87,Schlüsselfeld,49.7569182,10.6186266
62.14,6058,3055,3003,97,Bräunlingen,47.9300645,8.448329
14.37,6057,3222,2835,422,Kusel,49.5399844,7.4008479
28.92,6029,3055,2974,208,Haiterbach,48.5250249,8.6472766
31.98,6026,3021,3005,188,Dierdorf,50.5478886,7.6564407
121.68,6022,2944,3078,49,Gransee,53.0618234,13.166625
31.96,5993,2981,3012,188,Geislingen,48.2886289,8.8135495
35.62,5992,2990,3002,168,Bad Blankenburg,50.6829946,11.2726327
26.31,5990,2818,3172,228,Norderney,53.7056126,7.1438175
4.83,5979,2849,3130,1238,Marne,53.9521162,9.0107437
24.34,5978,3005,2973,246,Schirgiswalde-Kirschau,51.0860728,14.4320956
72.01,5970,3025,2945,83,Tittmoning,48.0621714,12.7676484
10.79,5961,2850,3111,552,Thalheim/Erzgeb.,50.7024268,12.8514034
95.29,5953,2991,2962,62,An der Schmücke,51.2932423,11.1803592
9.93,5950,2912,3038,599,Neustadt a.d.Waldnaab,49.7314121,12.1732938
105.21,5947,3084,2863,57,Schrozberg,49.3457515,9.9815378
31.63,5892,2886,3006,186,Münzenberg,50.4518351,8.7759774
79.57,5892,2958,2934,74,Nienburg (Saale),51.8371558,11.7675525
80.76,5882,2960,2922,73,Großbreitenbach,50.5806039,11.004454
18.48,5868,2851,3017,318,Westerburg,50.5622605,7.9693269
31.6,5860,2855,3005,185,Wemding,48.8745463,10.7240157
75.96,5855,3119,2736,77,Nottertal-Heilinger Höhen,51.2317899,10.6535225
28.66,5847,2898,2949,204,Leun,50.56045,8.32625
9.75,5826,2828,2998,598,Bredstedt,54.6236326,8.9640834
24.69,5815,2865,2950,236,Neubulach,48.6617473,8.6958614
74.13,5814,2895,2919,78,Herrnhut,51.0165447,14.7438435
14.68,5812,2821,2991,396,Oberlungwitz,50.7894372,12.7343596
55.08,5794,2890,2904,105,Mügeln,51.2335824,13.0181304
41.02,5768,2880,2888,141,Stavenhagen,53.6952808,12.9082954
36.07,5760,2866,2894,160,Hausach,48.2836305,8.174972
8.41,5759,2839,2920,685,Kastellaun,50.0713361,7.4422325
94.41,5748,2937,2811,61,Kaltennordheim,50.6262716,10.1582897
72.46,5744,2904,2840,79,Treffurt,51.1104119,10.2174474
213.85,5739,2799,2940,27,Fürstenberg/Havel,53.1852387,13.1456754
23.76,5716,2720,2996,241,Rochlitz,51.0456789,12.7990531
56.79,5714,2848,2866,101,Kemnath,49.8581156,11.9355154
24.92,5713,2830,2883,229,Stadtoldendorf,51.8842114,9.6252205
22.25,5713,2833,2880,257,Grünhain-Beierfeld,50.5689729,12.7955534
67.98,5712,2839,2873,84,Wolfach,48.2985845,8.222608
86.82,5711,2843,2868,66,Greußen,51.2283518,10.9481696
25.57,5708,2805,2903,223,Waibstadt,49.2978738,8.9205595
49.84,5706,2815,2891,114,Grebenstein,51.4557935,9.4262334
